Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
melt,V079,1a,(a) Agent-Patient,The butter was melted by Homer,Homer melted the butter,-34.09880828857422,-40.47490310668945,6.376094818115234
memorize,V038,1b,(a) Agent-Patient,The route was memorized by Homer,Homer memorized the route,-38.587745666503906,-42.806209564208984,4.218463897705078
mention,V104,1b,(a) Agent-Patient,The party was mentioned by Homer,Homer mentioned the party,-32.061119079589844,-31.92036247253418,-0.14075660705566406
meet,V260,1b,(a) Agent-Patient,Marge was met by Homer,Homer met Marge,-39.266536712646484,-39.06620788574219,-0.20032882690429688
miss,V376,1b,(c) Experiencer-Theme,Marge was missed by Homer,Homer missed Marge,-36.23506546020508,-38.680850982666016,2.4457855224609375
mock,V243,1b,(a) Agent-Patient,Marge was mocked by Homer,Homer mocked Marge,-37.01454162597656,-45.52684783935547,8.512306213378906
move,V176,1b,(a) Agent-Patient,Marge was moved by Homer,Homer moved Marge,-37.97262954711914,-37.849029541015625,-0.12360000610351562
mumble,V095,1b,(a) Agent-Patient,The apology was mumbled by Homer,Homer mumbled the apology,-40.70929718017578,-43.255428314208984,2.546131134033203
munch,V110,1a,(a) Agent-Patient,The chocolate was munched by Homer,Homer munched the chocolate,-42.504451751708984,-49.919010162353516,7.414558410644531
murder,V279,1b,(a) Agent-Patient,Marge was murdered by Homer,Homer murdered Marge,-34.2987060546875,-38.14858627319336,3.8498802185058594
mutter,V096,1a,(a) Agent-Patient,The swear-word was muttered by Homer,Homer muttered the swear-word,-51.783878326416016,-52.96664810180664,1.182769775390625
need,V398,1a,(c) Experiencer-Theme,The water was needed by Homer,Homer needed the water,-28.89902687072754,-34.91560363769531,6.016576766967773
nibble,V111,1b,(a) Agent-Patient,The biscuit was nibbled by Homer,Homer nibbled the biscuit,-46.34728240966797,-56.22303009033203,9.875747680664062
discern,V395,1b,(c) Experiencer-Theme,The leader was nominated by Homer,Homer nominated the leader,-42.028480529785156,-35.78790283203125,-6.240577697753906
notice,V350,1b,(c) Experiencer-Theme,Marge was noticed by Homer,Homer noticed Marge,-35.380332946777344,-38.19435119628906,2.8140182495117188
nullify,V411,1a,(d) Other Passivizable,The attempt was nullified by Homer,Homer nullified the attempt,-40.20429992675781,-38.301025390625,-1.9032745361328125
obscure,V418,1b,(d) Other Passivizable,The scandal was obscured by Homer,Homer obscured the scandal,-36.62610626220703,-36.81589889526367,0.18979263305664062
observe,V359,1a,(c) Experiencer-Theme,Marge was observed by Homer,Homer observed Marge,-36.228759765625,-39.11067581176758,2.881916046142578
overhear,V360,1b,(c) Experiencer-Theme,Marge was overheard by Homer,Homer overheard Marge,-40.5390739440918,-41.58161926269531,1.0425453186035156
own,V406,1a,(d) Other Passivizable,The computer was owned by Homer,Homer owned the computer,-30.751930236816406,-32.43762969970703,1.685699462890625
paint,V060,1a,(a) Agent-Patient,The ceiling was painted by Homer,Homer painted the ceiling,-31.906944274902344,-34.823944091796875,2.9169998168945312
pat,V206,1a,(a) Agent-Patient,Marge was patted by Homer,Homer patted Marge,-42.367774963378906,-47.70210647583008,5.334331512451172
perform,V084,1b,(a) Agent-Patient,The play was performed by Homer,Homer performed the play,-32.48161697387695,-33.143863677978516,0.6622467041015625
photograph,V214,1b,(a) Agent-Patient,Marge was photographed by Homer,Homer photographed Marge,-36.45895767211914,-40.862022399902344,4.403064727783203
pinch,V200,1b,(a) Agent-Patient,Marge was pinched by Homer,Homer pinched Marge,-41.22978973388672,-46.49568176269531,5.265892028808594
play,V085,1a,(a) Agent-Patient,The record was played by Homer,Homer played the record,-28.209156036376953,-32.213104248046875,4.003948211669922
please,V327,1b,(b) Theme-Experiencer,Marge was pleased by Homer,Homer pleased Marge,-40.79269027709961,-42.88690948486328,2.094219207763672
pocket,V017,1a,(a) Agent-Patient,The money was pocketed by Homer,Homer pocketed the money,-32.30265808105469,-35.24540328979492,2.9427452087402344
poke,V203,1b,(a) Agent-Patient,Marge was poked by Homer,Homer poked Marge,-41.23404312133789,-46.7968635559082,5.5628204345703125
polish,V016,1b,(a) Agent-Patient,The medal was polished by Homer,Homer polished the medal,-35.768611907958984,-39.90061569213867,4.1320037841796875
pop,V145,1b,(a) Agent-Patient,The balloon was popped by Homer,Homer popped the balloon,-32.084102630615234,-43.30640411376953,11.222301483154297
position,V003,1b,(a) Agent-Patient,The ornament was positioned by Homer,Homer positioned the ornament,-38.04495620727539,-42.7415657043457,4.6966094970703125
possess,V407,1b,(d) Other Passivizable,The ticket was possessed by Homer,Homer possessed the ticket,-36.06159210205078,-37.753997802734375,1.6924057006835938
post,V026,1b,(a) Agent-Patient,The letter was posted by Homer,Homer posted the letter,-27.403099060058594,-29.436864852905273,2.0337657928466797
pot,V018,1b,(a) Agent-Patient,The ball was potted by Homer,Homer potted the ball,-35.51768493652344,-37.250526428222656,1.7328414916992188
pour,V009,1b,(a) Agent-Patient,The coke was poured by Homer,Homer poured the coke,-36.57007598876953,-47.163333892822266,10.593257904052734
praise,V238,1b,(a) Agent-Patient,Marge was praised by Homer,Homer praised Marge,-37.19585037231445,-39.44565200805664,2.2498016357421875
predict,V420,1b,(d) Other Passivizable,The outcome was predicted by Homer,Homer predicted the outcome,-28.44977569580078,-34.0506477355957,5.600872039794922
proclaim,V419,1a,(d) Other Passivizable,The truth was proclaimed by Homer,Homer proclaimed the truth,-31.668685913085938,-35.89457321166992,4.225887298583984
propose,V105,1a,(a) Agent-Patient,The toast was proposed by Homer,Homer proposed the toast,-35.12337875366211,-41.29164505004883,6.168266296386719
prove,V409,1a,(d) Other Passivizable,The theory was proven by Homer,Homer proved the theory,-28.538766860961914,-32.610130310058594,4.07136344909668
provoke,V328,1b,(b) Theme-Experiencer,Marge was provoked by Homer,Homer provoked Marge,-38.0205078125,-39.51274108886719,1.4922332763671875
pull,V181,1a,(a) Agent-Patient,Marge was pulled by Homer,Homer pulled Marge,-33.584747314453125,-39.56437301635742,5.979625701904297
punch,V201,1a,(a) Agent-Patient,Marge was punched by Homer,Homer punched Marge,-39.57274627685547,-41.30839538574219,1.7356491088867188
punish,V244,1a,(a) Agent-Patient,Marge was punished by Homer,Homer punished Marge,-37.470672607421875,-39.112510681152344,1.6418380737304688
pursue,V291,1a,(a) Agent-Patient,Marge was pursued by Homer,Homer pursued Marge,-37.42406463623047,-42.20008087158203,4.7760162353515625
push,V182,1b,(a) Agent-Patient,Marge was pushed by Homer,Homer pushed Marge,-37.43928527832031,-39.283836364746094,1.8445510864257812
puzzle,V329,1a,(b) Theme-Experiencer,Marge was puzzled by Homer,Homer puzzled Marge,-39.39073181152344,-42.374061584472656,2.9833297729492188
quarrel with,V251,1a,(a) Agent-Patient,Marge was quarrelled with by Homer,Homer quarrelled with Marge,-45.73105239868164,-54.181190490722656,8.450138092041016
quote,V089,1b,(a) Agent-Patient,The speech was quoted by Homer,Homer quoted the speech,-31.600051879882812,-32.22783660888672,0.6277847290039062
race,V288,1a,(a) Agent-Patient,Marge was raced by Homer,Homer raced Marge,-40.98918151855469,-40.975975036621094,-0.01320648193359375
raise,V162,1a,(a) Agent-Patient,Marge was raised by Homer,Homer raised Marge,-34.836700439453125,-36.777652740478516,1.9409523010253906
read,V090,1a,(a) Agent-Patient,The paper was read by Homer,Homer read the paper,-26.749805450439453,-33.22660827636719,6.476802825927734
reassure,V330,1b,(b) Theme-Experiencer,Marge was reassured by Homer,Homer reassured Marge,-41.9434700012207,-44.548580169677734,2.6051101684570312
receive,V400,1a,(d) Other Passivizable,The present was received by Homer,Homer received the present,-28.57755470275879,-34.24129867553711,5.66374397277832
recite,V091,1b,(a) Agent-Patient,The prayer was recited by Homer,Homer recited the prayer,-34.89581298828125,-38.857521057128906,3.9617080688476562
recognize,V361,1b,(c) Experiencer-Theme,Marge was recognized by Homer,Homer recognized Marge,-36.81981658935547,-38.39360809326172,1.57379150390625
record,V215,1a,(a) Agent-Patient,Marge was recorded by Homer,Homer recorded Marge,-36.52461624145508,-39.5334587097168,3.0088424682617188
remember,V362,1b,(c) Experiencer-Theme,Marge was remembered by Homer,Homer remembered Marge,-36.19657516479492,-38.60408401489258,2.4075088500976562
remove,V171,1b,(a) Agent-Patient,Marge was removed by Homer,Homer removed Marge,-35.55689239501953,-39.592987060546875,4.036094665527344
repeat,V106,1b,(a) Agent-Patient,The claim was repeated by Homer,Homer repeated the claim,-28.940061569213867,-30.702571868896484,1.7625102996826172
report,V107,1a,(a) Agent-Patient,The event was reported by Homer,Homer reported the event,-27.464447021484375,-27.709209442138672,0.24476242065429688
repulse,V331,1a,(b) Theme-Experiencer,Marge was repulsed by Homer,Homer repulsed Marge,-40.83053970336914,-43.44594955444336,2.6154098510742188
rescue,V155,1b,(a) Agent-Patient,Marge was rescued by Homer,Homer rescued Marge,-35.71131896972656,-38.70970153808594,2.998382568359375
resent,V393,1b,(c) Experiencer-Theme,Marge was resented by Homer,Homer resented Marge,-41.713924407958984,-43.01347351074219,1.2995491027832031
respect,V377,1b,(c) Experiencer-Theme,Marge was respected by Homer,Homer respected Marge,-38.26119613647461,-41.18354415893555,2.9223480224609375
reveal,V421,1a,(d) Other Passivizable,The decision was revealed by Homer,Homer revealed the decision,-32.6888542175293,-32.419464111328125,-0.2693901062011719
reward,V231,1b,(a) Agent-Patient,Marge was rewarded by Homer,Homer rewarded Marge,-38.01620864868164,-41.42985534667969,3.413646697998047
rinse,V022,1b,(a) Agent-Patient,The vase was rinsed by Homer,Homer rinsed the vase,-40.91746139526367,-50.61640548706055,9.698944091796875
rip,V128,1b,(a) Agent-Patient,The T-shirt was ripped by Homer,Homer ripped the T-shirt,-38.533233642578125,-39.519325256347656,0.9860916137695312
roar,V097,1b,(a) Agent-Patient,The insult was roared by Homer,Homer roared the insult,-39.882293701171875,-41.668113708496094,1.7858200073242188
rob,V230,1a,(a) Agent-Patient,Marge was robbed by Homer,Homer robbed Marge,-35.808624267578125,-40.330474853515625,4.5218505859375
roll,V177,1a,(a) Agent-Patient,Marge was rolled by Homer,Homer rolled Marge,-37.70695114135742,-40.91300582885742,3.2060546875
row,V031,1a,(a) Agent-Patient,The boat was rowed by Homer,Homer rowed the boat,-32.11024475097656,-38.95140838623047,6.841163635253906
ruin,V123,1a,(a) Agent-Patient,The sofa was ruined by Homer,Homer ruined the sofa,-32.934024810791016,-43.753578186035156,10.81955337524414
sadden,V332,1b,(b) Theme-Experiencer,Marge was saddened by Homer,Homer saddened Marge,-37.82805252075195,-43.0105094909668,5.182456970214844
sing,V086,1b,(a) Agent-Patient,The song was sung by Homer,Homer sang the song,-29.893312454223633,-29.374664306640625,-0.5186481475830078
see,V351,1a,(c) Experiencer-Theme,Marge was seen by Homer,Homer saw Marge,-32.82378387451172,-36.463966369628906,3.6401824951171875
saw,V044,1a,(a) Agent-Patient,The wood was sawn by Homer,Homer sawed the wood,-34.17063903808594,-42.71269989013672,8.542060852050781
scare,V333,1a,(b) Theme-Experiencer,Marge was scared by Homer,Homer scared Marge,-35.83891296386719,-42.25860595703125,6.4196929931640625
scold,V245,1b,(a) Agent-Patient,Marge was scolded by Homer,Homer scolded Marge,-40.89264678955078,-44.39122009277344,3.4985733032226562
scoop,V007,1b,(a) Agent-Patient,The ice-cream was scooped by Homer,Homer scooped the ice-cream,-41.9251708984375,-44.21686553955078,2.2916946411132812
scratch,V202,1b,(a) Agent-Patient,Marge was scratched by Homer,Homer scratched Marge,-40.18031311035156,-42.701202392578125,2.5208892822265625
scream,V098,1a,(a) Agent-Patient,The warning was screamed by Homer,Homer screamed the warning,-35.93858337402344,-37.0854606628418,1.1468772888183594
seal,V052,1b,(a) Agent-Patient,The envelope was sealed by Homer,Homer sealed the envelope,-30.372798919677734,-37.85393142700195,7.481132507324219
search,V087,1b,(a) Agent-Patient,The area was searched by Homer,Homer searched the area,-25.751554489135742,-32.68747329711914,6.935918807983398
seize,V036,1b,(a) Agent-Patient,The note was seized by Homer,Homer seized the note,-31.981027603149414,-32.361270904541016,0.38024330139160156
sense,V352,1b,(c) Experiencer-Theme,Marge was sensed by Homer,Homer sensed Marge,-40.86988830566406,-45.21107482910156,4.3411865234375
send,V027,1a,(a) Agent-Patient,The parcel was sent by Homer,Homer sent the parcel,-29.105552673339844,-33.70102310180664,4.595470428466797
sew,V072,1b,(a) Agent-Patient,The cushion was sewn by Homer,Homer sewed the cushion,-40.64128494262695,-44.433162689208984,3.7918777465820312
shadow,V292,1b,(a) Agent-Patient,Marge was shadowed by Homer,Homer shadowed Marge,-38.590789794921875,-40.9412727355957,2.350482940673828
shatter,V129,1a,(a) Agent-Patient,The window was shattered by Homer,Homer shattered the window,-29.257633209228516,-32.833126068115234,3.5754928588867188
shock,V334,1b,(b) Theme-Experiencer,Marge was shocked by Homer,Homer shocked Marge,-37.011962890625,-40.00808334350586,2.9961204528808594
shake,V216,1b,(a) Agent-Patient,Marge was shaken by Homer,Homer shook Marge,-40.304630279541016,-39.76331329345703,-0.5413169860839844
shoot,V221,1b,(a) Agent-Patient,Marge was shot by Homer,Homer shot Marge,-33.869728088378906,-39.47869873046875,5.608970642089844
shout,V099,1b,(a) Agent-Patient,The answer was shouted by Homer,Homer shouted the answer,-38.54058837890625,-38.64143371582031,0.1008453369140625
shove,V183,1a,(a) Agent-Patient,Marge was shoved by Homer,Homer shoved Marge,-42.309722900390625,-44.583412170410156,2.2736892700195312
shovel,V008,1a,(a) Agent-Patient,The snow was shovelled by Homer,Homer shovelled the snow,-41.06503677368164,-43.39839553833008,2.3333587646484375
show,V422,1b,(d) Other Passivizable,The method was shown by Homer,Homer showed the method,-30.092618942260742,-35.7755126953125,5.682893753051758
shrink,V146,1a,(a) Agent-Patient,The sock was shrunk by Homer,Homer shrank the sock,-46.542179107666016,-50.95441818237305,4.412239074707031
sicken,V335,1a,(b) Theme-Experiencer,Marge was sickened by Homer,Homer sickened Marge,-39.60187530517578,-42.93486022949219,3.3329849243164062
sign,V062,1a,(a) Agent-Patient,The sheet was signed by Homer,Homer signed the sheet,-31.030128479003906,-37.2060546875,6.175926208496094
sip,V112,1a,(a) Agent-Patient,The drink was sipped by Homer,Homer sipped the drink,-32.085777282714844,-40.73705291748047,8.651275634765625
sketch,V064,1a,(a) Agent-Patient,The drawing was sketched by Homer,Homer sketched the drawing,-38.125335693359375,-37.1213264465332,-1.0040092468261719
slap,V194,1b,(a) Agent-Patient,Marge was slapped by Homer,Homer slapped Marge,-39.07878875732422,-42.552886962890625,3.4740982055664062
slay,V280,1a,(a) Agent-Patient,Marge was slain by Homer,Homer slayed Marge,-43.60990905761719,-40.55244064331055,-3.0574684143066406
slice,V048,1b,(a) Agent-Patient,The bread was sliced by Homer,Homer sliced the bread,-33.1682014465332,-37.78156280517578,4.613361358642578
slide,V178,1b,(a) Agent-Patient,Marge was slid by Homer,Homer slid Marge,-40.597023010253906,-49.2499885559082,8.652965545654297
slurp,V113,1b,(a) Agent-Patient,The soup was slurped by Homer,Homer slurped the soup,-43.4931755065918,-54.249900817871094,10.756725311279297
smash,V130,1b,(a) Agent-Patient,The plate was smashed by Homer,Homer smashed the plate,-32.79957580566406,-37.477088928222656,4.677513122558594
smell,V353,1a,(c) Experiencer-Theme,Marge was smelt by Homer,Homer smelt Marge,-43.55024719238281,-49.77031326293945,6.220066070556641
snap,V131,1a,(a) Agent-Patient,The ruler was snapped by Homer,Homer snapped the ruler,-35.29721450805664,-41.76958465576172,6.472370147705078
soak,V169,1b,(a) Agent-Patient,Marge was soaked by Homer,Homer soaked Marge,-38.599525451660156,-43.643310546875,5.043785095214844
sell,V032,1a,(a) Agent-Patient,The car was sold by Homer,Homer sold the car,-33.713314056396484,-31.43829345703125,-2.2750205993652344
spy on,V364,1b,(c) Experiencer-Theme,Marge was spied on by Homer,Homer spied on Marge,-40.61623764038086,-47.64306640625,7.026828765869141
spill,V010,1a,(a) Agent-Patient,The juice was spilt by Homer,Homer spilt the juice,-37.99061965942383,-42.890838623046875,4.900218963623047
splash,V165,1b,(a) Agent-Patient,Marge was splashed by Homer,Homer splashed Marge,-40.041526794433594,-46.36370849609375,6.322181701660156
splatter,V164,1a,(a) Agent-Patient,Marge was splattered by Homer,Homer splattered Marge,-42.76800537109375,-48.252166748046875,5.484161376953125
split,V132,1a,(a) Agent-Patient,The shirt was split by Homer,Homer split the shirt,-33.63783645629883,-38.76515197753906,5.127315521240234
speak to,V263,1b,(a) Agent-Patient,Marge was spoken to by Homer,Homer spoke to Marge,-41.11151123046875,-43.77911376953125,2.6676025390625
spot,V363,1a,(c) Experiencer-Theme,Marge was spotted by Homer,Homer spotted Marge,-33.630558013916016,-36.53399658203125,2.9034385681152344
spray,V166,1a,(a) Agent-Patient,Marge was sprayed by Homer,Homer sprayed Marge,-38.183048248291016,-43.068206787109375,4.885158538818359
spin,V163,1b,(a) Agent-Patient,Marge was spun by Homer,Homer spun Marge,-41.46968078613281,-43.48442077636719,2.014739990234375
squabble with,V252,1b,(a) Agent-Patient,Marge was squabbled with by Homer,Homer squabbled with Marge,-50.81380844116211,-62.441436767578125,11.627628326416016
squash,V217,1a,(a) Agent-Patient,Marge was squashed by Homer,Homer squashed Marge,-42.14067459106445,-46.4374885559082,4.29681396484375
squeeze,V218,1b,(a) Agent-Patient,Marge was squeezed by Homer,Homer squeezed Marge,-38.39802169799805,-44.71575164794922,6.317729949951172
squirt,V167,1b,(a) Agent-Patient,Marge was squirted by Homer,Homer squirted Marge,-43.94050598144531,-50.360992431640625,6.4204864501953125
squish,V219,1a,(a) Agent-Patient,Marge was squished by Homer,Homer squished Marge,-43.274383544921875,-50.02580261230469,6.7514190673828125
stab,V283,1a,(a) Agent-Patient,Marge was stabbed by Homer,Homer stabbed Marge,-36.24313735961914,-42.25419235229492,6.011054992675781
stain,V014,1b,(a) Agent-Patient,The tablecloth was stained by Homer,Homer stained the tablecloth,-41.706451416015625,-43.711830139160156,2.0053787231445312
stammer,V100,1a,(a) Agent-Patient,The apology was stammered by Homer,Homer stammered the apology,-42.62666320800781,-51.176422119140625,8.549758911132812
staple,V053,1a,(a) Agent-Patient,The paper was stapled by Homer,Homer stapled the paper,-37.236053466796875,-43.59998321533203,6.363929748535156
stare at,V369,1b,(c) Experiencer-Theme,Marge was stared at by Homer,Homer stared at Marge,-37.7215690612793,-50.2990608215332,12.577491760253906
start,V152,1b,(a) Agent-Patient,The game was started by Homer,Homer started the game,-25.406177520751953,-28.838336944580078,3.432159423828125
startle,V336,1b,(b) Theme-Experiencer,Marge was startled by Homer,Homer startled Marge,-40.241695404052734,-41.413631439208984,1.17193603515625
steal,V024,1b,(a) Agent-Patient,The necklace was stolen by Homer,Homer stole the necklace,-40.427974700927734,-35.9358024597168,-4.4921722412109375
stop,V226,1a,(a) Agent-Patient,Marge was stopped by Homer,Homer stopped Marge,-34.1406135559082,-37.500240325927734,3.3596267700195312
store,V042,1b,(a) Agent-Patient,The food was stored by Homer,Homer stored the food,-30.407119750976562,-33.57067108154297,3.1635513305664062
strangle,V284,1b,(a) Agent-Patient,Marge was strangled by Homer,Homer strangled Marge,-38.40655517578125,-43.75672912597656,5.3501739501953125
stroke,V207,1b,(a) Agent-Patient,Marge was stroked by Homer,Homer stroked Marge,-41.20500946044922,-48.16170120239258,6.956691741943359
study,V039,1b,(a) Agent-Patient,The book was studied by Homer,Homer studied the book,-33.5838737487793,-30.71790313720703,-2.8659706115722656
stun,V337,1a,(b) Theme-Experiencer,Marge was stunned by Homer,Homer stunned Marge,-36.50973892211914,-38.97539520263672,2.465656280517578
succumb to,V403,1b,(d) Other Passivizable,The disease was succumbed to by Homer,Homer succumbed to the disease,-29.471141815185547,-43.85829162597656,14.387149810791016
suck,V114,1a,(a) Agent-Patient,The sweet was sucked by Homer,Homer sucked the sweet,-33.96595764160156,-46.43195724487305,12.465999603271484
suffocate,V285,1a,(a) Agent-Patient,Marge was suffocated by Homer,Homer suffocated Marge,-42.77337646484375,-47.22178649902344,4.4484100341796875
suggest,V423,1a,(d) Other Passivizable,The visit was suggested by Homer,Homer suggested the visit,-32.737937927246094,-32.26667785644531,-0.47126007080078125
support,V378,1a,(c) Experiencer-Theme,Marge was supported by Homer,Homer supported Marge,-36.3044548034668,-38.399330139160156,2.0948753356933594
surprise,V338,1b,(b) Theme-Experiencer,Marge was surprised by Homer,Homer surprised Marge,-37.566978454589844,-39.97340393066406,2.4064254760742188
swallow,V117,1b,(a) Agent-Patient,The gum was swallowed by Homer,Homer swallowed the gum,-34.8296012878418,-43.560523986816406,8.73092269897461
sweep,V023,1a,(a) Agent-Patient,The floor was swept by Homer,Homer swept the floor,-33.77127456665039,-37.331451416015625,3.5601768493652344
tail,V293,1a,(a) Agent-Patient,Marge was tailed by Homer,Homer tailed Marge,-42.7687873840332,-46.040428161621094,3.2716407775878906
talk to,V264,1a,(a) Agent-Patient,Marge was talked to by Homer,Homer talked to Marge,-36.039398193359375,-41.87797546386719,5.8385772705078125
tap,V195,1a,(a) Agent-Patient,Marge was tapped by Homer,Homer tapped Marge,-40.15446472167969,-40.99433898925781,0.839874267578125
taste,V397,1b,(c) Experiencer-Theme,The soup was tasted by Homer,Homer tasted the soup,-35.151363372802734,-52.38716125488281,17.235797882080078
teach,V227,1a,(a) Agent-Patient,Marge was taught by Homer,Homer taught Marge,-37.67591857910156,-41.36321258544922,3.6872940063476562
tease,V339,1b,(b) Theme-Experiencer,Marge was teased by Homer,Homer teased Marge,-37.349029541015625,-42.76100158691406,5.4119720458984375
terrify,V340,1a,(b) Theme-Experiencer,Marge was terrified by Homer,Homer terrified Marge,-38.77655792236328,-42.02483367919922,3.2482757568359375
terrorize,V341,1b,(b) Theme-Experiencer,Marge was terrorized by Homer,Homer terrorized Marge,-41.03654479980469,-45.816864013671875,4.7803192138671875
thank,V239,1b,(a) Agent-Patient,Marge was thanked by Homer,Homer thanked Marge,-38.87421417236328,-47.73810958862305,8.863895416259766
threaten,V342,1b,(b) Theme-Experiencer,Marge was threatened by Homer,Homer threatened Marge,-38.21186828613281,-39.354183197021484,1.1423149108886719
throw,V190,1b,(a) Agent-Patient,Marge was thrown by Homer,Homer threw Marge,-34.428714752197266,-38.36529541015625,3.9365806579589844
thump,V196,1a,(a) Agent-Patient,Marge was thumped by Homer,Homer thumped Marge,-43.41870880126953,-51.59091567993164,8.17220687866211
tickle,V208,1a,(a) Agent-Patient,Marge was tickled by Homer,Homer tickled Marge,-42.70571517944336,-48.012001037597656,5.306285858154297
tie,V054,1b,(a) Agent-Patient,The shoelace was tied by Homer,Homer tied the shoelace,-35.10210418701172,-50.073387145996094,14.971282958984375
toast,V142,1a,(a) Agent-Patient,The bread was toasted by Homer,Homer toasted the bread,-36.62205123901367,-40.480499267578125,3.858448028564453
tell off,V246,1a,(a) Agent-Patient,Marge was told off by Homer,Homer told off Marge,-45.895164489746094,-46.64189910888672,0.746734619140625
tell,V092,1b,(a) Agent-Patient,The story was told by Homer,Homer told the story,-25.238834381103516,-22.65740203857422,-2.581432342529297
tolerate,V379,1b,(c) Experiencer-Theme,Marge was tolerated by Homer,Homer tolerated Marge,-40.00122833251953,-43.666866302490234,3.665637969970703
take,V025,1a,(a) Agent-Patient,The money was taken by Homer,Homer took the money,-27.838258743286133,-27.831199645996094,-0.0070590972900390625
tear,V133,1b,(a) Agent-Patient,The magazine was torn by Homer,Homer tore the magazine,-38.52556228637695,-36.853004455566406,-1.6725578308105469
touch,V209,1b,(a) Agent-Patient,Marge was touched by Homer,Homer touched Marge,-38.856021881103516,-38.899147033691406,0.043125152587890625
track,V294,1b,(a) Agent-Patient,Marge was tracked by Homer,Homer tracked Marge,-38.88452911376953,-40.96009063720703,2.0755615234375
trail,V295,1a,(a) Agent-Patient,Marge was trailed by Homer,Homer trailed Marge,-39.75822448730469,-42.5986328125,2.8404083251953125
trap,V170,1a,(a) Agent-Patient,Marge was trapped by Homer,Homer trapped Marge,-37.16371536254883,-41.075923919677734,3.9122085571289062
trip,V301,1b,(a) Agent-Patient,Marge was tripped by Homer,Homer tripped Marge,-40.89792251586914,-44.25896453857422,3.361042022705078
trust,V380,1b,(c) Experiencer-Theme,Marge was trusted by Homer,Homer trusted Marge,-38.142555236816406,-39.26850891113281,1.1259536743164062
twist,V012,1b,(a) Agent-Patient,The handle was twisted by Homer,Homer twisted the handle,-32.658966064453125,-36.79876708984375,4.139801025390625
type,V065,1b,(a) Agent-Patient,The list was typed by Homer,Homer typed the list,-34.6305046081543,-38.028160095214844,3.397655487060547
unbolt,V057,1b,(a) Agent-Patient,The gate was unbolted by Homer,Homer unbolted the gate,-47.884544372558594,-52.04795455932617,4.163410186767578
understand,V381,1b,(c) Experiencer-Theme,Marge was understood by Homer,Homer understood Marge,-38.38250732421875,-41.667579650878906,3.2850723266601562
undergo,V402,1a,(d) Other Passivizable,The surgery was undergone by Homer,Homer underwent the surgery,-39.46363830566406,-42.764564514160156,3.3009262084960938
unlock,V058,1a,(a) Agent-Patient,The door was unlocked by Homer,Homer unlocked the door,-29.963394165039062,-33.88627243041992,3.9228782653808594
untie,V211,1a,(a) Agent-Patient,Marge was untied by Homer,Homer untied Marge,-44.39490509033203,-50.76966094970703,6.374755859375
unzip,V059,1b,(a) Agent-Patient,The case was unzipped by Homer,Homer unzipped the case,-38.05327224731445,-41.65478515625,3.601512908935547
upset,V343,1a,(b) Theme-Experiencer,Marge was upset by Homer,Homer upset Marge,-39.15853500366211,-41.88351821899414,2.7249832153320312
varnish,V061,1b,(a) Agent-Patient,The chair was varnished by Homer,Homer varnished the chair,-39.848899841308594,-46.218711853027344,6.36981201171875
visit,V261,1a,(a) Agent-Patient,Marge was visited by Homer,Homer visited Marge,-35.98945236206055,-37.07482147216797,1.0853691101074219
want,V399,1b,(c) Experiencer-Theme,The cake was wanted by Homer,Homer wanted the cake,-32.04164123535156,-37.82218933105469,5.780548095703125
warn,V270,1b,(a) Agent-Patient,Marge was warned by Homer,Homer warned Marge,-37.779991149902344,-40.72907638549805,2.949085235595703
abandon,V286,1a,(a) Agent-Patient,Homer was abandonned by Marge,Marge abandonned Homer,-52.034339904785156,-55.264705657958984,3.230365753173828
accompany,V296,1a,(a) Agent-Patient,Homer was accompanied by Marge,Marge accompanied Homer,-38.93812561035156,-37.93412780761719,-1.003997802734375
admire,V346,1a,(c) Experiencer-Theme,Homer was admired by Marge,Marge admired Homer,-37.608070373535156,-45.41078186035156,7.802711486816406
adore,V347,1b,(c) Experiencer-Theme,Homer was adored by Marge,Marge adored Homer,-41.58525848388672,-43.074737548828125,1.4894790649414062
advise,V268,1a,(a) Agent-Patient,Homer was advised by Marge,Marge advised Homer,-37.95884323120117,-39.41366195678711,1.4548187255859375
aggravate,V302,1b,(b) Theme-Experiencer,Homer was aggravated by Marge,Marge aggravated Homer,-37.896244049072266,-41.450782775878906,3.5545387268066406
agree with,V247,1b,(a) Agent-Patient,Homer was agreed with by Marge,Marge agreed with Homer,-39.084449768066406,-48.163394927978516,9.07894515991211
amaze,V303,1a,(b) Theme-Experiencer,Homer was amazed by Marge,Marge amazed Homer,-39.14675521850586,-43.58029556274414,4.433540344238281
amuse,V304,1b,(b) Theme-Experiencer,Homer was amused by Marge,Marge amused Homer,-36.892181396484375,-42.72740173339844,5.8352203369140625
anger,V305,1a,(b) Theme-Experiencer,Homer was angered by Marge,Marge angered Homer,-41.42047119140625,-42.378570556640625,0.958099365234375
annoy,V306,1b,(b) Theme-Experiencer,Homer was annoyed by Marge,Marge annoyed Homer,-38.26123809814453,-42.19103240966797,3.9297943115234375
appluad,V220,1b,(a) Agent-Patient,Homer was appluaded by Marge,Marge appluaded Homer,-47.6324462890625,-52.098388671875,4.4659423828125
appreciate,V370,1a,(c) Experiencer-Theme,Homer was appreciated by Marge,Marge appreciated Homer,-41.570068359375,-41.301307678222656,-0.26876068115234375
